HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.category.label,Approve,Reject
39RRBHZ0AWLJU98F2MFQWFX79MKZV2,39WEDTMWD81EF5HJVXXMJA9OMPSVXA,Visual face similarity,Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.,"categorize, image, face, label, similarity",$0.01 ,Thu Apr 25 12:31:35 PDT 2019,3,BatchId:3620762;OriginalHitTemplateId:928390873;,10800,259200,Thu May 02 12:31:35 PDT 2019,,,3DI28L7YXDY7KMZEPOMQS1KVOH4E11,A1GUIOWXRJSQ1G,Approved,Thu Apr 25 12:35:46 PDT 2019,Thu Apr 25 12:35:51 PDT 2019,Sun Apr 28 12:35:51 PDT 2019,Fri Apr 26 00:34:53 PDT 2019,,,5,100% (28/28),100% (28/28),100% (28/28),https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Evan_438_Abby_499.png,Similar pair,,
39RRBHZ0AWLJU98F2MFQWFX79MKZV2,39WEDTMWD81EF5HJVXXMJA9OMPSVXA,Visual face similarity,Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.,"categorize, image, face, label, similarity",$0.01 ,Thu Apr 25 12:31:35 PDT 2019,3,BatchId:3620762;OriginalHitTemplateId:928390873;,10800,259200,Thu May 02 12:31:35 PDT 2019,,,3PJ71Z61R7MQPQ8XHD640NJKXKO19E,AXQWKUJF7SQXP,Approved,Thu Apr 25 12:34:16 PDT 2019,Thu Apr 25 12:34:27 PDT 2019,Sun Apr 28 12:34:27 PDT 2019,Fri Apr 26 00:34:53 PDT 2019,,,11,100% (51/51),100% (51/51),100% (51/51),https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Evan_438_Abby_499.png,Similar pair,,
3MG8450X2QUP3QH9AN7J9VTALG4PUI,39WEDTMWD81EF5HJVXXMJA9OMPSVXA,Visual face similarity,Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.,"categorize, image, face, label, similarity",$0.01 ,Thu Apr 25 12:31:29 PDT 2019,3,BatchId:3620762;OriginalHitTemplateId:928390873;,10800,259200,Thu May 02 12:31:29 PDT 2019,,,33M4IA01QJL4JRPCINRXMHNF8L9XRP,AWR2H6FRG5BWK,Approved,Thu Apr 25 12:37:02 PDT 2019,Thu Apr 25 12:37:13 PDT 2019,Sun Apr 28 12:37:13 PDT 2019,Fri Apr 26 00:36:01 PDT 2019,,,11,100% (14/14),100% (14/14),100% (14/14),https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Elizabeth_560_Jane_727.png,Similar pair,,
3MG8450X2QUP3QH9AN7J9VTALG4PUI,39WEDTMWD81EF5HJVXXMJA9OMPSVXA,Visual face similarity,Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.,"categorize, image, face, label, similarity",$0.01 ,Thu Apr 25 12:31:29 PDT 2019,3,BatchId:3620762;OriginalHitTemplateId:928390873;,10800,259200,Thu May 02 12:31:29 PDT 2019,,,3IAS3U3I0I0G245QY1KEWCOFDQ5B2F,A3W0C04EXOY12C,Approved,Thu Apr 25 12:35:32 PDT 2019,Thu Apr 25 12:36:17 PDT 2019,Sun Apr 28 12:36:17 PDT 2019,Fri Apr 26 00:36:01 PDT 2019,,,45,100% (44/44),100% (44/44),100% (44/44),https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Elizabeth_560_Jane_727.png,Similar pair,,
3MG8450X2QUP3QH9AN7J9VTALG4PUI,39WEDTMWD81EF5HJVXXMJA9OMPSVXA,Visual face similarity,Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.,"categorize, image, face, label, similarity",$0.01 ,Thu Apr 25 12:31:29 PDT 2019,3,BatchId:3620762;OriginalHitTemplateId:928390873;,10800,259200,Thu May 02 12:31:29 PDT 2019,,,3SPJ033424NCL8W9FE4Q348X0A9JYP,A3I0ITCG0HKFFZ,Approved,Thu Apr 25 12:36:17 PDT 2019,Thu Apr 25 12:36:30 PDT 2019,Sun Apr 28 12:36:30 PDT 2019,Fri Apr 26 00:36:02 PDT 2019,,,13,100% (78/78),100% (78/78),100% (78/78),https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Elizabeth_560_Jane_727.png,Similar pair,,
3IKMEYR0LYFF8NBREBS57VCJ8FF2KC,39WEDTMWD81EF5HJVXXMJA9OMPSVXA,Visual face similarity,Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.,"categorize, image, face, label, similarity",$0.01 ,Thu Apr 25 12:31:35 PDT 2019,3,BatchId:3620762;OriginalHitTemplateId:928390873;,10800,259200,Thu May 02 12:31:35 PDT 2019,,,3H7Z272LXARO7KS8RCKK6SSD0UALPY,A3W0C04EXOY12C,Approved,Thu Apr 25 12:33:08 PDT 2019,Thu Apr 25 12:33:38 PDT 2019,Sun Apr 28 12:33:38 PDT 2019,Fri Apr 26 00:34:53 PDT 2019,,,30,100% (44/44),100% (44/44),100% (44/44),https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Michelle_159_Samantha_234.png,Similar pair,,
3IKMEYR0LYFF8NBREBS57VCJ8FF2KC,39WEDTMWD81EF5HJVXXMJA9OMPSVXA,Visual face similarity,Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.,"categorize, image, face, label, similarity",$0.01 ,Thu Apr 25 12:31:35 PDT 2019,3,BatchId:3620762;OriginalHitTemplateId:928390873;,10800,259200,Thu May 02 12:31:35 PDT 2019,,,3QEMNNSB20JG320GI9SFNTTNRR37DY,A10AVWALIHR4UQ,Approved,Thu Apr 25 12:34:41 PDT 2019,Thu Apr 25 12:34:47 PDT 2019,Sun Apr 28 12:34:47 PDT 2019,Fri Apr 26 00:34:53 PDT 2019,,,6,100% (52/52),100% (52/52),100% (52/52),https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Michelle_159_Samantha_234.png,Dissimilar pair,,
3IKMEYR0LYFF8NBREBS57VCJ8FF2KC,39WEDTMWD81EF5HJVXXMJA9OMPSVXA,Visual face similarity,Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.,"categorize, image, face, label, similarity",$0.01 ,Thu Apr 25 12:31:35 PDT 2019,3,BatchId:3620762;OriginalHitTemplateId:928390873;,10800,259200,Thu May 02 12:31:35 PDT 2019,,,3X65QVEQI375DVJ4M7YEMST61BWCLC,AXQWKUJF7SQXP,Approved,Thu Apr 25 12:34:44 PDT 2019,Thu Apr 25 12:34:49 PDT 2019,Sun Apr 28 12:34:49 PDT 2019,Fri Apr 26 00:34:53 PDT 2019,,,5,100% (51/51),100% (51/51),100% (51/51),https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Michelle_159_Samantha_234.png,Similar pair,,
368IUKXGA7S41FR8E59GTPFUIUN6PY,39WEDTMWD81EF5HJVXXMJA9OMPSVXA,Visual face similarity,Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.,"categorize, image, face, label, similarity",$0.01 ,Thu Apr 25 12:31:29 PDT 2019,3,BatchId:3620762;OriginalHitTemplateId:928390873;,10800,259200,Thu May 02 12:31:29 PDT 2019,,,3137ONMDKJP4O1PH777TZOO1Q6MGE2,A3W0C04EXOY12C,Approved,Thu Apr 25 12:33:21 PDT 2019,Thu Apr 25 12:33:45 PDT 2019,Sun Apr 28 12:33:45 PDT 2019,Fri Apr 26 00:36:02 PDT 2019,,,24,100% (44/44),100% (44/44),100% (44/44),https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Cindy_695_Annie_416.png,Similar pair,,
368IUKXGA7S41FR8E59GTPFUIUN6PY,39WEDTMWD81EF5HJVXXMJA9OMPSVXA,Visual face similarity,Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.,"categorize, image, face, label, similarity",$0.01 ,Thu Apr 25 12:31:29 PDT 2019,3,BatchId:3620762;OriginalHitTemplateId:928390873;,10800,259200,Thu May 02 12:31:29 PDT 2019,,,3WS1NTTKE1WZJBESOG2WWEMLVQCF0G,A6YDORFZZXXPQ,Approved,Thu Apr 25 12:34:10 PDT 2019,Thu Apr 25 12:34:43 PDT 2019,Sun Apr 28 12:34:43 PDT 2019,Fri Apr 26 00:36:02 PDT 2019,,,33,100% (23/23),100% (23/23),100% (23/23),https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Cindy_695_Annie_416.png,Dissimilar pair,,
368IUKXGA7S41FR8E59GTPFUIUN6PY,39WEDTMWD81EF5HJVXXMJA9OMPSVXA,Visual face similarity,Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.,"categorize, image, face, label, similarity",$0.01 ,Thu Apr 25 12:31:29 PDT 2019,3,BatchId:3620762;OriginalHitTemplateId:928390873;,10800,259200,Thu May 02 12:31:29 PDT 2019,,,3X65QVEQI375DVJ4M7YEMST61BWLCL,A1X2TCTMSKB1JX,Approved,Thu Apr 25 12:35:30 PDT 2019,Thu Apr 25 12:39:19 PDT 2019,Sun Apr 28 12:39:19 PDT 2019,Fri Apr 26 00:36:02 PDT 2019,,,229,100% (35/35),100% (35/35),100% (35/35),https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Cindy_695_Annie_416.png,Similar pair,,
3EKZL9T8YA614F2L5JEE6G5DSPOCHR,39WEDTMWD81EF5HJVXXMJA9OMPSVXA,Visual face similarity,Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.,"categorize, image, face, label, similarity",$0.01 ,Thu Apr 25 12:31:36 PDT 2019,3,BatchId:3620762;OriginalHitTemplateId:928390873;,10800,259200,Thu May 02 12:31:36 PDT 2019,,,38YMOXR4MXJW88M2GUSD93IC3WP6W7,A2AUMGW4F3G1OF,Approved,Thu Apr 25 12:34:34 PDT 2019,Thu Apr 25 12:34:42 PDT 2019,Sun Apr 28 12:34:42 PDT 2019,Fri Apr 26 00:35:48 PDT 2019,,,8,100% (102/102),100% (102/102),100% (102/102),https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Kate_235_Ian_115.png,Similar pair,,
3EKZL9T8YA614F2L5JEE6G5DSPOCHR,39WEDTMWD81EF5HJVXXMJA9OMPSVXA,Visual face similarity,Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.,"categorize, image, face, label, similarity",$0.01 ,Thu Apr 25 12:31:36 PDT 2019,3,BatchId:3620762;OriginalHitTemplateId:928390873;,10800,259200,Thu May 02 12:31:36 PDT 2019,,,3IXQG4FA2WIR2OQPJAZT6ZWTJWGB98,A3EK1EVZ7RYT38,Approved,Thu Apr 25 12:37:44 PDT 2019,Thu Apr 25 12:38:00 PDT 2019,Sun Apr 28 12:38:00 PDT 2019,Fri Apr 26 00:35:48 PDT 2019,,,16,100% (30/30),100% (30/30),100% (30/30),https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Kate_235_Ian_115.png,Dissimilar pair,,
3EKZL9T8YA614F2L5JEE6G5DSPOCHR,39WEDTMWD81EF5HJVXXMJA9OMPSVXA,Visual face similarity,Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.,"categorize, image, face, label, similarity",$0.01 ,Thu Apr 25 12:31:36 PDT 2019,3,BatchId:3620762;OriginalHitTemplateId:928390873;,10800,259200,Thu May 02 12:31:36 PDT 2019,,,3J4Q2Z4UT1NPIQ5MV36BF8Z33X0QWN,A2M617J0R5A6H0,Approved,Thu Apr 25 12:33:33 PDT 2019,Thu Apr 25 12:33:42 PDT 2019,Sun Apr 28 12:33:42 PDT 2019,Fri Apr 26 00:35:48 PDT 2019,,,9,100% (33/33),100% (33/33),100% (33/33),https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Kate_235_Ian_115.png,Similar pair,,
367O8HRHKISNZK3MNYKVRW0R9NO4SR,39WEDTMWD81EF5HJVXXMJA9OMPSVXA,Visual face similarity,Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.,"categorize, image, face, label, similarity",$0.01 ,Thu Apr 25 12:31:35 PDT 2019,3,BatchId:3620762;OriginalHitTemplateId:928390873;,10800,259200,Thu May 02 12:31:35 PDT 2019,,,3SKEMFQBZ6PSHMB9KV6856K8MKB8K4,A2VPINU7L4W0AV,Approved,Thu Apr 25 12:52:00 PDT 2019,Thu Apr 25 12:57:26 PDT 2019,Sun Apr 28 12:57:26 PDT 2019,Fri Apr 26 00:34:54 PDT 2019,,,326,100% (14/14),100% (14/14),100% (14/14),https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Dylan_347_Matthew_440.png,Similar pair,,
367O8HRHKISNZK3MNYKVRW0R9NO4SR,39WEDTMWD81EF5HJVXXMJA9OMPSVXA,Visual face similarity,Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.,"categorize, image, face, label, similarity",$0.01 ,Thu Apr 25 12:31:35 PDT 2019,3,BatchId:3620762;OriginalHitTemplateId:928390873;,10800,259200,Thu May 02 12:31:35 PDT 2019,,,3TEM0PF1Q8H2LR0WXA768EJ0JDY0DS,A18S7VHZ6X4F93,Approved,Thu Apr 25 12:37:28 PDT 2019,Thu Apr 25 12:37:43 PDT 2019,Sun Apr 28 12:37:43 PDT 2019,Fri Apr 26 00:34:54 PDT 2019,,,15,100% (8/8),100% (8/8),100% (8/8),https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Dylan_347_Matthew_440.png,Dissimilar pair,,
367O8HRHKISNZK3MNYKVRW0R9NO4SR,39WEDTMWD81EF5HJVXXMJA9OMPSVXA,Visual face similarity,Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.,"categorize, image, face, label, similarity",$0.01 ,Thu Apr 25 12:31:35 PDT 2019,3,BatchId:3620762;OriginalHitTemplateId:928390873;,10800,259200,Thu May 02 12:31:35 PDT 2019,,,3ZQIG0FLQH0HNY13H20LLVYBKPFWVN,ARIBVG7WV64QM,Approved,Thu Apr 25 12:33:52 PDT 2019,Thu Apr 25 12:34:14 PDT 2019,Sun Apr 28 12:34:14 PDT 2019,Fri Apr 26 00:34:54 PDT 2019,,,22,100% (61/61),100% (61/61),100% (61/61),https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Dylan_347_Matthew_440.png,Dissimilar pair,,
3OID399FXIRRVBHTAPLPN1BIXANFDW,39WEDTMWD81EF5HJVXXMJA9OMPSVXA,Visual face similarity,Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.,"categorize, image, face, label, similarity",$0.01 ,Thu Apr 25 12:31:36 PDT 2019,3,BatchId:3620762;OriginalHitTemplateId:928390873;,10800,259200,Thu May 02 12:31:36 PDT 2019,,,36V4Q8R5ZNKTDEB8R10O6AXC5VOQMY,A1GUIOWXRJSQ1G,Approved,Thu Apr 25 12:38:26 PDT 2019,Thu Apr 25 12:38:31 PDT 2019,Sun Apr 28 12:38:31 PDT 2019,Fri Apr 26 00:35:48 PDT 2019,,,5,100% (28/28),100% (28/28),100% (28/28),https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Eric_521_Thomas_781.png,Dissimilar pair,,
3OID399FXIRRVBHTAPLPN1BIXANFDW,39WEDTMWD81EF5HJVXXMJA9OMPSVXA,Visual face similarity,Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.,"categorize, image, face, label, similarity",$0.01 ,Thu Apr 25 12:31:36 PDT 2019,3,BatchId:3620762;OriginalHitTemplateId:928390873;,10800,259200,Thu May 02 12:31:36 PDT 2019,,,38YMOXR4MXJW88M2GUSD93IC3WPW6X,ARIBVG7WV64QM,Approved,Thu Apr 25 12:36:11 PDT 2019,Thu Apr 25 12:37:15 PDT 2019,Sun Apr 28 12:37:15 PDT 2019,Fri Apr 26 00:35:48 PDT 2019,,,64,100% (61/61),100% (61/61),100% (61/61),https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Eric_521_Thomas_781.png,Similar pair,,
3OID399FXIRRVBHTAPLPN1BIXANFDW,39WEDTMWD81EF5HJVXXMJA9OMPSVXA,Visual face similarity,Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.,"categorize, image, face, label, similarity",$0.01 ,Thu Apr 25 12:31:36 PDT 2019,3,BatchId:3620762;OriginalHitTemplateId:928390873;,10800,259200,Thu May 02 12:31:36 PDT 2019,,,3ITXP059PZ3FPMK0G8C1LIKWJPDSJK,AXQWKUJF7SQXP,Approved,Thu Apr 25 12:37:24 PDT 2019,Thu Apr 25 12:37:30 PDT 2019,Sun Apr 28 12:37:30 PDT 2019,Fri Apr 26 00:35:48 PDT 2019,,,6,100% (51/51),100% (51/51),100% (51/51),https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Eric_521_Thomas_781.png,Dissimilar pair,,
3S8A4GJRD5NH6ZO40HIFZH4C4INV67,39WEDTMWD81EF5HJVXXMJA9OMPSVXA,Visual face similarity,Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.,"categorize, image, face, label, similarity",$0.01 ,Thu Apr 25 12:31:29 PDT 2019,3,BatchId:3620762;OriginalHitTemplateId:928390873;,10800,259200,Thu May 02 12:31:29 PDT 2019,,,3AUQQEL7U8DOF80IOV70E0P7JK10VQ,A1M9HUOS9S8A15,Approved,Thu Apr 25 12:35:20 PDT 2019,Thu Apr 25 12:35:27 PDT 2019,Sun Apr 28 12:35:27 PDT 2019,Fri Apr 26 00:36:02 PDT 2019,,,7,100% (179/179),100% (179/179),100% (179/179),https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Samantha_620_Oliver_469.png,Dissimilar pair,,
